,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Morgan,17,0,5,11,250,3,6.9,12606,348,19.7,55,15,11,12,10,1.52,0.41,0.33,0.3,17.0,11215,9241,1700,274,310,14.0,0.3,84.6,0,0,0,0,0,-1271,-10,-851,-1,0,2778,2778,4823,0,46496,1819,31,2364,31154,210,14,35,0
UmTi,15,0,2,7,194,154,5.4,11152,308,17.5,79,12,23,10,10,2.18,0.33,0.28,0.63,24.5,6951,5536,871,544,192,8.7,0.19,53.8,0,0,0,0,0,-383,3,417,0,0,0,0,13045,0,43672,0,45,885,30031,88,11,29,0
Karis,18,4,4,5,307,12,8.5,14360,396,22.5,43,12,11,8,8,1.19,0.33,0.22,0.3,13.3,23759,501,23258,0,656,29.6,0.25,69.2,0,0,0,0,0,-279,2,-820,0,0,1393,1393,5293,0,14737,0,50,130,23752,109,10,29,0
Hena,15,9,5,3,261,19,7.2,17243,476,27.0,43,15,9,3,3,1.19,0.41,0.08,0.25,13.3,33349,22224,9325,1800,920,41.5,0.33,92.3,0,2,0,0,0,-503,-30,-1314,-2,0,6219,6219,1456,0,10227,0,3,29,18471,115,6,24,0
Effort,13,0,6,11,18,0,0.5,8542,236,13.4,103,50,13,18,16,2.84,1.38,0.5,0.36,31.9,5063,431,4632,0,140,6.3,0.3,84.6,0,0,0,0,0,-769,-13,-236,0,0,794,794,12564,9957,5800,2242,21,130,12918,153,20,39,0
Morgan,16,1,2,1,273,0,9.2,10764,364,23.2,34,11,11,7,6,1.15,0.37,0.24,0.37,20.0,18698,15136,3562,0,633,33.2,0.07,40.0,1,0,0,0,0,689,26,880,0,0,4239,4239,5718,0,17706,0,28,463,21433,98,8,28,0
UmTi,13,1,6,2,164,147,5.5,8350,283,18.0,37,21,8,11,9,1.25,0.71,0.37,0.27,21.8,5452,4289,907,256,185,9.7,0.1,60.0,0,0,0,0,0,-377,2,-177,0,0,0,0,16058,0,30152,147,8,546,33514,163,12,25,0
Karis,17,3,2,1,279,0,9.4,11756,398,25.3,24,10,7,5,5,0.81,0.34,0.17,0.24,14.1,14809,1523,12753,533,501,26.3,0.14,80.0,0,0,0,0,0,-228,3,165,0,0,0,0,3884,0,12922,0,19,105,14878,14,8,24,0
Hena,14,0,2,2,244,5,8.3,9931,336,21.4,26,15,12,5,5,0.88,0.51,0.17,0.41,15.3,14338,9862,4222,254,485,25.4,0.07,40.0,0,0,0,0,0,-306,-20,-540,-1,0,0,0,1730,0,7551,0,0,12,15561,40,13,29,0
Effort,11,0,0,3,6,0,0.2,5584,189,12.0,49,33,4,9,8,1.66,1.12,0.3,0.14,28.8,3060,470,2590,0,104,5.4,0.1,60.0,0,0,0,0,0,-423,-6,142,1,0,154,154,9316,6641,2995,1167,13,125,6388,0,11,29,0
Morgan,17,3,4,0,291,8,9.5,12477,409,24.9,43,9,11,6,5,1.41,0.3,0.2,0.36,16.0,14283,11791,2492,0,469,26.7,0.1,42.9,1,0,0,0,0,-174,3,477,0,0,2663,2663,10155,0,26717,0,21,59,27038,92,8,28,0
UmTi,13,0,5,5,154,134,5.1,8576,281,17.1,36,11,8,11,9,1.18,0.36,0.36,0.26,13.4,5268,4392,449,427,173,9.8,0.16,71.4,0,0,0,0,0,127,11,-52,0,0,0,0,8990,652,36021,0,20,285,25680,135,12,27,0
Karis,15,3,3,1,261,0,8.6,11182,367,22.3,33,9,9,6,6,1.08,0.3,0.2,0.3,12.3,12256,1195,7643,3418,402,22.9,0.13,57.1,1,0,0,0,0,-564,-4,-648,0,0,431,431,2873,219,9374,0,12,66,14275,89,9,21,0
Hena,15,0,5,3,279,22,9.2,10641,349,21.3,29,10,9,2,2,0.95,0.33,0.07,0.3,10.8,17885,16885,0,1000,587,33.4,0.1,42.9,0,0,0,0,0,-2313,-19,-354,0,0,314,314,3311,90,9300,0,11,78,17013,161,3,20,0
Effort,11,1,5,4,52,0,1.7,7196,236,14.4,128,52,29,18,16,4.2,1.71,0.59,0.95,47.6,3812,352,3174,286,125,7.1,0.16,71.4,0,0,0,0,0,-336,17,-403,0,0,0,0,3321,1681,12691,2254,14,27,14380,117,20,36,0
Morgan,14,1,4,1,222,4,8.5,9879,377,24.0,24,10,4,5,4,0.92,0.38,0.19,0.15,11.6,6431,4575,1856,0,245,15.8,0.08,40.0,0,0,0,0,0,598,-3,442,0,0,1974,1974,5115,0,15972,0,3,31,20751,133,6,25,0
UmTi,12,2,5,1,141,123,5.4,8175,312,19.8,38,14,6,5,5,1.45,0.53,0.19,0.23,18.4,7139,5449,1290,400,272,17.6,0.11,60.0,0,0,0,0,0,-187,-6,-288,0,0,224,224,12017,0,23174,97,13,463,26348,128,6,22,0
Karis,14,1,3,2,192,0,7.3,8197,313,19.9,33,18,5,6,5,1.26,0.69,0.23,0.19,15.9,13763,1746,12017,0,525,33.9,0.11,60.0,1,0,0,0,0,-1079,-23,-527,0,0,833,833,1100,0,8305,0,11,162,13921,60,6,20,0
Hena,12,0,3,3,210,17,8,8695,332,21.1,30,11,8,3,3,1.14,0.42,0.11,0.31,14.5,10015,5258,4757,0,382,24.7,0.11,60.0,0,0,0,0,0,-1138,-18,-665,-1,0,2548,2548,2564,0,13713,0,2,155,15421,55,5,18,0
Effort,9,1,4,2,20,0,0.8,6259,239,15.2,82,37,15,10,9,3.13,1.41,0.38,0.57,39.6,3232,555,2677,0,123,8.0,0.11,60.0,0,0,0,0,0,-614,0,-183,0,0,642,642,660,347,6236,4295,18,148,9582,77,12,30,0
Morgan,18,4,2,3,296,6,7.8,14270,376,21.3,47,16,9,11,11,1.24,0.42,0.29,0.24,12.1,9931,8094,1220,617,262,19.1,0.18,50.0,0,0,0,0,0,201,-13,116,0,0,1078,1078,2839,0,44821,0,27,3530,25362,110,13,31,1
UmTi,17,4,1,10,235,203,6.2,13887,366,20.7,95,25,22,12,11,2.5,0.66,0.32,0.58,24.4,9295,8021,1020,254,245,17.9,0.37,100.0,0,0,0,0,0,1135,25,1322,2,0,1665,1665,25472,0,41726,1333,7,554,35736,51,13,29,1
Karis,18,2,1,8,308,4,8.1,14251,375,21.3,39,18,6,13,13,1.03,0.47,0.34,0.16,10.0,12737,595,12004,138,335,24.5,0.26,71.4,0,1,0,0,0,-171,-15,-420,0,0,2616,2616,4550,0,15056,0,1,104,19580,53,15,32,1
Hena,16,4,1,7,323,33,8.5,15746,415,23.5,65,18,29,6,5,1.71,0.47,0.16,0.76,16.7,16277,10706,5508,63,429,31.3,0.29,78.6,0,1,0,0,0,-867,-30,-155,0,0,5846,5846,4556,0,23257,0,3,246,15131,37,8,31,1
Effort,14,0,1,11,20,0,0.5,8800,232,13.1,143,72,15,22,22,3.77,1.9,0.58,0.4,36.8,3745,841,2904,0,99,7.2,0.29,78.6,0,0,0,0,0,-207,3,-104,0,0,680,680,3077,685,5285,6679,15,118,10239,32,25,40,1
Morgan,15,2,2,3,228,5,7.9,10640,370,22.8,28,12,5,8,7,0.97,0.42,0.28,0.17,12.8,10619,9272,1347,0,369,24.6,0.17,62.5,0,0,0,0,0,1016,15,942,1,0,1874,1874,4273,0,21280,0,19,396,22123,42,9,23,0
UmTi,14,4,4,3,165,133,5.7,9835,342,21.0,59,20,12,9,9,2.05,0.7,0.31,0.42,26.9,9691,7866,1138,687,337,22.4,0.24,87.5,0,1,0,0,0,160,-2,-151,0,0,329,329,11921,0,21158,385,12,429,26284,116,10,28,0
Karis,16,0,2,6,228,0,7.9,9279,323,19.8,25,6,6,3,3,0.87,0.21,0.1,0.21,11.4,13897,465,13432,0,483,32.2,0.21,75.0,0,0,0,0,0,-798,-8,-359,0,0,1099,1099,14908,0,21614,0,28,445,28566,42,5,22,0
Hena,13,1,3,2,265,15,9.2,10490,365,22.4,26,13,9,2,2,0.9,0.45,0.07,0.31,11.9,6210,5824,362,24,216,14.4,0.1,37.5,0,0,0,0,0,-2151,-21,-836,-1,0,948,948,2007,0,10800,0,2,102,7822,77,3,16,0
Effort,10,1,8,4,28,0,1,6507,226,13.9,81,55,7,21,19,2.82,1.91,0.73,0.24,37.0,2760,182,2232,346,96,6.4,0.17,62.5,0,0,0,0,0,-346,1,-419,0,0,0,0,731,358,8323,410,15,89,15860,190,23,33,0
Morgan,15,0,3,1,229,0,7.8,8965,306,20.0,32,15,3,10,8,1.09,0.51,0.34,0.1,15.0,10917,6841,4073,3,373,31.7,0.03,25.0,0,0,0,0,0,-898,-22,-185,0,0,0,0,5955,0,51715,0,28,486,33303,77,11,28,0
UmTi,13,2,2,2,184,161,6.3,9327,319,20.8,33,20,5,11,9,1.13,0.68,0.38,0.17,15.5,4978,4036,517,425,170,14.5,0.14,100.0,0,0,0,0,0,727,3,257,0,0,0,0,14752,0,27130,872,6,545,24493,84,12,30,0
Karis,16,0,1,1,246,0,8.4,9659,330,21.6,21,6,5,5,4,0.72,0.2,0.17,0.17,9.9,5976,34,5942,0,204,17.4,0.03,25.0,0,0,0,0,0,-331,-4,-369,0,0,542,542,9063,0,13084,0,13,417,15945,52,7,24,0
Hena,14,1,2,1,270,14,9.2,10387,355,23.2,22,14,5,5,5,0.75,0.48,0.17,0.17,10.3,10443,9200,1003,240,357,30.3,0.07,50.0,0,0,0,0,0,-10,-8,-576,-1,0,0,0,2703,0,6528,0,8,54,11794,39,7,21,0
Effort,10,1,3,3,37,0,1.3,6425,219,14.4,105,54,16,16,16,3.59,1.84,0.55,0.55,49.3,2096,113,1671,312,72,6.1,0.14,100.0,0,0,0,0,0,325,-3,288,1,0,0,0,2394,1116,8584,1826,12,31,8557,86,18,32,0
Morgan,14,0,4,1,244,21,8.4,9633,332,22.0,39,11,12,8,6,1.34,0.38,0.28,0.41,15.6,8967,8255,712,0,309,22.2,0.03,50.0,0,0,0,0,0,-940,-15,-930,0,0,3639,3639,817,0,8697,0,2,58,12423,99,10,26,0
UmTi,13,0,2,1,142,117,4.9,7516,259,17.1,45,18,11,9,9,1.55,0.62,0.31,0.38,18.0,3149,2733,339,77,108,7.8,0.03,50.0,0,0,0,0,0,-877,-3,-442,0,0,1685,1685,9920,0,23837,202,6,371,19791,37,10,24,0
Karis,16,1,1,0,220,0,7.6,9094,313,20.8,25,8,5,6,6,0.86,0.28,0.21,0.17,10.0,11878,572,11306,0,409,29.4,0.03,50.0,0,0,0,0,0,-406,0,690,0,0,642,642,10132,0,20105,0,22,450,19798,0,8,25,0
Hena,14,0,2,2,298,22,10.3,11116,383,25.4,30,11,10,3,3,1.03,0.38,0.1,0.34,12.0,14020,11374,1113,1533,483,34.7,0.07,100.0,0,0,0,0,0,-389,2,621,0,0,2047,2047,2547,0,5989,0,11,36,9880,43,4,19,0
Effort,10,1,3,1,45,0,1.5,6467,223,14.8,111,61,15,18,16,3.82,2.1,0.62,0.52,44.4,2440,354,1742,344,84,6.0,0.07,100.0,0,0,0,0,0,283,-2,227,1,0,0,0,1735,378,11838,1036,12,28,10180,68,20,34,0
