,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Morgan,17,0,5,11,250,3,6.9,12606,348,19.7,55,15,11,12,10,1.52,0.41,0.33,0.3,17.0,11215,9241,1700,274,310,14.0,0.3,84.6,0,0,0,0,0,-1271,-10,-851,-1,0,2778,2778,4823,0,46496,1819,31,2364,31154,210,14,35,0
UmTi,15,0,2,7,194,154,5.4,11152,308,17.5,79,12,23,10,10,2.18,0.33,0.28,0.63,24.5,6951,5536,871,544,192,8.7,0.19,53.8,0,0,0,0,0,-383,3,417,0,0,0,0,13045,0,43672,0,45,885,30031,88,11,29,0
Karis,18,4,4,5,307,12,8.5,14360,396,22.5,43,12,11,8,8,1.19,0.33,0.22,0.3,13.3,23759,501,23258,0,656,29.6,0.25,69.2,0,0,0,0,0,-279,2,-820,0,0,1393,1393,5293,0,14737,0,50,130,23752,109,10,29,0
Hena,15,9,5,3,261,19,7.2,17243,476,27.0,43,15,9,3,3,1.19,0.41,0.08,0.25,13.3,33349,22224,9325,1800,920,41.5,0.33,92.3,0,2,0,0,0,-503,-30,-1314,-2,0,6219,6219,1456,0,10227,0,3,29,18471,115,6,24,0
Effort,13,0,6,11,18,0,0.5,8542,236,13.4,103,50,13,18,16,2.84,1.38,0.5,0.36,31.9,5063,431,4632,0,140,6.3,0.3,84.6,0,0,0,0,0,-769,-13,-236,0,0,794,794,12564,9957,5800,2242,21,130,12918,153,20,39,0
Morgan,16,1,2,1,273,0,9.2,10764,364,23.2,34,11,11,7,6,1.15,0.37,0.24,0.37,20.0,18698,15136,3562,0,633,33.2,0.07,40.0,1,0,0,0,0,689,26,880,0,0,4239,4239,5718,0,17706,0,28,463,21433,98,8,28,0
UmTi,13,1,6,2,164,147,5.5,8350,283,18.0,37,21,8,11,9,1.25,0.71,0.37,0.27,21.8,5452,4289,907,256,185,9.7,0.1,60.0,0,0,0,0,0,-377,2,-177,0,0,0,0,16058,0,30152,147,8,546,33514,163,12,25,0
Karis,17,3,2,1,279,0,9.4,11756,398,25.3,24,10,7,5,5,0.81,0.34,0.17,0.24,14.1,14809,1523,12753,533,501,26.3,0.14,80.0,0,0,0,0,0,-228,3,165,0,0,0,0,3884,0,12922,0,19,105,14878,14,8,24,0
Hena,14,0,2,2,244,5,8.3,9931,336,21.4,26,15,12,5,5,0.88,0.51,0.17,0.41,15.3,14338,9862,4222,254,485,25.4,0.07,40.0,0,0,0,0,0,-306,-20,-540,-1,0,0,0,1730,0,7551,0,0,12,15561,40,13,29,0
Effort,11,0,0,3,6,0,0.2,5584,189,12.0,49,33,4,9,8,1.66,1.12,0.3,0.14,28.8,3060,470,2590,0,104,5.4,0.1,60.0,0,0,0,0,0,-423,-6,142,1,0,154,154,9316,6641,2995,1167,13,125,6388,0,11,29,0
Morgan,17,3,4,0,291,8,9.5,12477,409,24.9,43,9,11,6,5,1.41,0.3,0.2,0.36,16.0,14283,11791,2492,0,469,26.7,0.1,42.9,1,0,0,0,0,-174,3,477,0,0,2663,2663,10155,0,26717,0,21,59,27038,92,8,28,0
UmTi,13,0,5,5,154,134,5.1,8576,281,17.1,36,11,8,11,9,1.18,0.36,0.36,0.26,13.4,5268,4392,449,427,173,9.8,0.16,71.4,0,0,0,0,0,127,11,-52,0,0,0,0,8990,652,36021,0,20,285,25680,135,12,27,0
Karis,15,3,3,1,261,0,8.6,11182,367,22.3,33,9,9,6,6,1.08,0.3,0.2,0.3,12.3,12256,1195,7643,3418,402,22.9,0.13,57.1,1,0,0,0,0,-564,-4,-648,0,0,431,431,2873,219,9374,0,12,66,14275,89,9,21,0
Hena,15,0,5,3,279,22,9.2,10641,349,21.3,29,10,9,2,2,0.95,0.33,0.07,0.3,10.8,17885,16885,0,1000,587,33.4,0.1,42.9,0,0,0,0,0,-2313,-19,-354,0,0,314,314,3311,90,9300,0,11,78,17013,161,3,20,0
Effort,11,1,5,4,52,0,1.7,7196,236,14.4,128,52,29,18,16,4.2,1.71,0.59,0.95,47.6,3812,352,3174,286,125,7.1,0.16,71.4,0,0,0,0,0,-336,17,-403,0,0,0,0,3321,1681,12691,2254,14,27,14380,117,20,36,0
Morgan,14,1,4,1,222,4,8.5,9879,377,24.0,24,10,4,5,4,0.92,0.38,0.19,0.15,11.6,6431,4575,1856,0,245,15.8,0.08,40.0,0,0,0,0,0,598,-3,442,0,0,1974,1974,5115,0,15972,0,3,31,20751,133,6,25,0
UmTi,12,2,5,1,141,123,5.4,8175,312,19.8,38,14,6,5,5,1.45,0.53,0.19,0.23,18.4,7139,5449,1290,400,272,17.6,0.11,60.0,0,0,0,0,0,-187,-6,-288,0,0,224,224,12017,0,23174,97,13,463,26348,128,6,22,0
Karis,14,1,3,2,192,0,7.3,8197,313,19.9,33,18,5,6,5,1.26,0.69,0.23,0.19,15.9,13763,1746,12017,0,525,33.9,0.11,60.0,1,0,0,0,0,-1079,-23,-527,0,0,833,833,1100,0,8305,0,11,162,13921,60,6,20,0
Hena,12,0,3,3,210,17,8,8695,332,21.1,30,11,8,3,3,1.14,0.42,0.11,0.31,14.5,10015,5258,4757,0,382,24.7,0.11,60.0,0,0,0,0,0,-1138,-18,-665,-1,0,2548,2548,2564,0,13713,0,2,155,15421,55,5,18,0
Effort,9,1,4,2,20,0,0.8,6259,239,15.2,82,37,15,10,9,3.13,1.41,0.38,0.57,39.6,3232,555,2677,0,123,8.0,0.11,60.0,0,0,0,0,0,-614,0,-183,0,0,642,642,660,347,6236,4295,18,148,9582,77,12,30,0
Morgan,18,4,2,3,296,6,7.8,14270,376,21.3,47,16,9,11,11,1.24,0.42,0.29,0.24,12.1,9931,8094,1220,617,262,19.1,0.18,50.0,0,0,0,0,0,201,-13,116,0,0,1078,1078,2839,0,44821,0,27,3530,25362,110,13,31,1
UmTi,17,4,1,10,235,203,6.2,13887,366,20.7,95,25,22,12,11,2.5,0.66,0.32,0.58,24.4,9295,8021,1020,254,245,17.9,0.37,100.0,0,0,0,0,0,1135,25,1322,2,0,1665,1665,25472,0,41726,1333,7,554,35736,51,13,29,1
Karis,18,2,1,8,308,4,8.1,14251,375,21.3,39,18,6,13,13,1.03,0.47,0.34,0.16,10.0,12737,595,12004,138,335,24.5,0.26,71.4,0,1,0,0,0,-171,-15,-420,0,0,2616,2616,4550,0,15056,0,1,104,19580,53,15,32,1
Hena,16,4,1,7,323,33,8.5,15746,415,23.5,65,18,29,6,5,1.71,0.47,0.16,0.76,16.7,16277,10706,5508,63,429,31.3,0.29,78.6,0,1,0,0,0,-867,-30,-155,0,0,5846,5846,4556,0,23257,0,3,246,15131,37,8,31,1
Effort,14,0,1,11,20,0,0.5,8800,232,13.1,143,72,15,22,22,3.77,1.9,0.58,0.4,36.8,3745,841,2904,0,99,7.2,0.29,78.6,0,0,0,0,0,-207,3,-104,0,0,680,680,3077,685,5285,6679,15,118,10239,32,25,40,1
Morgan,15,2,2,3,228,5,7.9,10640,370,22.8,28,12,5,8,7,0.97,0.42,0.28,0.17,12.8,10619,9272,1347,0,369,24.6,0.17,62.5,0,0,0,0,0,1016,15,942,1,0,1874,1874,4273,0,21280,0,19,396,22123,42,9,23,0
UmTi,14,4,4,3,165,133,5.7,9835,342,21.0,59,20,12,9,9,2.05,0.7,0.31,0.42,26.9,9691,7866,1138,687,337,22.4,0.24,87.5,0,1,0,0,0,160,-2,-151,0,0,329,329,11921,0,21158,385,12,429,26284,116,10,28,0
Karis,16,0,2,6,228,0,7.9,9279,323,19.8,25,6,6,3,3,0.87,0.21,0.1,0.21,11.4,13897,465,13432,0,483,32.2,0.21,75.0,0,0,0,0,0,-798,-8,-359,0,0,1099,1099,14908,0,21614,0,28,445,28566,42,5,22,0
Hena,13,1,3,2,265,15,9.2,10490,365,22.4,26,13,9,2,2,0.9,0.45,0.07,0.31,11.9,6210,5824,362,24,216,14.4,0.1,37.5,0,0,0,0,0,-2151,-21,-836,-1,0,948,948,2007,0,10800,0,2,102,7822,77,3,16,0
Effort,10,1,8,4,28,0,1,6507,226,13.9,81,55,7,21,19,2.82,1.91,0.73,0.24,37.0,2760,182,2232,346,96,6.4,0.17,62.5,0,0,0,0,0,-346,1,-419,0,0,0,0,731,358,8323,410,15,89,15860,190,23,33,0
Morgan,15,0,3,1,229,0,7.8,8965,306,20.0,32,15,3,10,8,1.09,0.51,0.34,0.1,15.0,10917,6841,4073,3,373,31.7,0.03,25.0,0,0,0,0,0,-898,-22,-185,0,0,0,0,5955,0,51715,0,28,486,33303,77,11,28,0
UmTi,13,2,2,2,184,161,6.3,9327,319,20.8,33,20,5,11,9,1.13,0.68,0.38,0.17,15.5,4978,4036,517,425,170,14.5,0.14,100.0,0,0,0,0,0,727,3,257,0,0,0,0,14752,0,27130,872,6,545,24493,84,12,30,0
Karis,16,0,1,1,246,0,8.4,9659,330,21.6,21,6,5,5,4,0.72,0.2,0.17,0.17,9.9,5976,34,5942,0,204,17.4,0.03,25.0,0,0,0,0,0,-331,-4,-369,0,0,542,542,9063,0,13084,0,13,417,15945,52,7,24,0
Hena,14,1,2,1,270,14,9.2,10387,355,23.2,22,14,5,5,5,0.75,0.48,0.17,0.17,10.3,10443,9200,1003,240,357,30.3,0.07,50.0,0,0,0,0,0,-10,-8,-576,-1,0,0,0,2703,0,6528,0,8,54,11794,39,7,21,0
Effort,10,1,3,3,37,0,1.3,6425,219,14.4,105,54,16,16,16,3.59,1.84,0.55,0.55,49.3,2096,113,1671,312,72,6.1,0.14,100.0,0,0,0,0,0,325,-3,288,1,0,0,0,2394,1116,8584,1826,12,31,8557,86,18,32,0
Morgan,14,0,4,1,244,21,8.4,9633,332,22.0,39,11,12,8,6,1.34,0.38,0.28,0.41,15.6,8967,8255,712,0,309,22.2,0.03,50.0,0,0,0,0,0,-940,-15,-930,0,0,3639,3639,817,0,8697,0,2,58,12423,99,10,26,0
UmTi,13,0,2,1,142,117,4.9,7516,259,17.1,45,18,11,9,9,1.55,0.62,0.31,0.38,18.0,3149,2733,339,77,108,7.8,0.03,50.0,0,0,0,0,0,-877,-3,-442,0,0,1685,1685,9920,0,23837,202,6,371,19791,37,10,24,0
Karis,16,1,1,0,220,0,7.6,9094,313,20.8,25,8,5,6,6,0.86,0.28,0.21,0.17,10.0,11878,572,11306,0,409,29.4,0.03,50.0,0,0,0,0,0,-406,0,690,0,0,642,642,10132,0,20105,0,22,450,19798,0,8,25,0
Hena,14,0,2,2,298,22,10.3,11116,383,25.4,30,11,10,3,3,1.03,0.38,0.1,0.34,12.0,14020,11374,1113,1533,483,34.7,0.07,100.0,0,0,0,0,0,-389,2,621,0,0,2047,2047,2547,0,5989,0,11,36,9880,43,4,19,0
Effort,10,1,3,1,45,0,1.5,6467,223,14.8,111,61,15,18,16,3.82,2.1,0.62,0.52,44.4,2440,354,1742,344,84,6.0,0.07,100.0,0,0,0,0,0,283,-2,227,1,0,0,0,1735,378,11838,1036,12,28,10180,68,20,34,0
Morgan,13,3,4,1,176,0,7.3,8567,358,24.1,22,13,3,6,5,0.92,0.54,0.25,0.13,15.6,8908,4842,4066,0,372,25.8,0.17,100.0,0,0,0,0,0,-543,-15,93,0,0,3507,3507,3331,0,13968,0,9,221,18895,85,7,21,0
UmTi,11,1,4,3,125,97,5.2,6848,286,19.3,24,8,5,9,6,1,0.33,0.38,0.21,17.0,5681,3192,1920,569,237,16.5,0.17,100.0,0,0,0,0,0,-333,13,781,1,0,0,0,7653,0,20278,0,17,303,27827,97,9,26,0
Karis,13,0,5,1,182,4,7.6,7070,295,19.9,12,4,2,2,2,0.5,0.17,0.08,0.08,8.5,8503,525,7978,0,355,24.7,0.04,25.0,0,0,0,0,0,-1270,-19,-342,0,0,0,0,5768,0,14212,0,24,353,19466,146,4,16,0
Hena,12,0,4,1,213,9,8.9,8238,344,23.2,26,10,7,3,3,1.09,0.42,0.13,0.29,18.4,7963,5637,2326,0,332,23.1,0.04,25.0,0,0,0,0,0,-2456,-27,-1256,-2,0,572,572,1519,0,9223,0,3,104,11640,76,5,19,0
Effort,9,0,2,1,29,0,1.2,4790,200,13.5,57,37,5,10,10,2.38,1.54,0.42,0.21,40.4,3421,546,2875,0,143,9.9,0.04,25.0,0,0,0,0,0,-657,-1,-721,0,0,0,0,1318,556,4016,2951,27,222,6982,12,12,24,0
Morgan,16,3,3,1,252,4,7.5,12200,364,22.5,38,12,9,8,8,1.13,0.36,0.24,0.27,13.6,10160,8913,1247,0,303,14.6,0.12,44.4,0,0,0,0,0,1303,35,30,0,0,2316,2316,12618,0,32246,0,13,37,41288,111,9,29,0
UmTi,14,1,3,7,158,121,4.7,9570,285,17.7,62,22,12,6,6,1.85,0.66,0.18,0.36,22.1,17546,622,15952,972,523,25.2,0.24,88.9,0,0,0,0,0,-952,-26,-693,-1,0,113,113,16174,0,24396,0,22,568,32083,101,8,23,0
Karis,17,2,4,4,294,4,8.8,12776,381,23.6,38,9,12,3,3,1.13,0.27,0.09,0.36,13.6,20469,18690,1779,0,610,29.4,0.18,66.7,0,0,0,0,0,-237,-3,-413,-1,0,4866,4866,308,0,15477,0,6,204,17398,91,5,32,0
Hena,14,1,4,0,295,30,8.8,12117,361,22.4,30,13,10,2,2,0.89,0.39,0.06,0.3,10.7,14394,13510,565,319,429,20.7,0.03,11.1,0,0,0,0,0,-1178,-16,-209,0,0,5620,5620,2146,0,30310,0,11,200,11045,117,6,22,0
Effort,12,2,1,2,17,0,0.5,7461,222,13.8,112,61,7,16,16,3.34,1.82,0.48,0.21,40.0,6965,477,6220,268,208,10.0,0.12,44.4,0,0,0,0,0,180,-3,-251,0,0,251,251,12965,8262,3813,494,38,207,6909,0,18,34,0
Morgan,13,0,2,1,185,4,8.5,6959,319,20.1,19,6,3,2,1,0.87,0.28,0.09,0.14,12.3,4964,2665,932,1367,228,19.2,0.05,25.0,0,0,0,0,0,-1103,-26,-485,0,0,2061,2061,2221,0,12520,0,2,44,16511,41,3,15,0
UmTi,11,1,1,3,131,116,6,6719,308,19.4,21,7,4,6,5,0.96,0.32,0.28,0.18,13.6,5597,3841,1564,192,257,21.7,0.18,100.0,0,0,0,0,0,11,15,-21,0,0,0,0,10227,197,19586,0,15,348,24148,33,8,20,0
Karis,13,2,2,1,190,0,8.7,8392,385,24.2,19,7,3,3,3,0.87,0.32,0.14,0.14,12.3,8830,636,8169,25,405,34.2,0.14,75.0,0,0,0,0,0,-193,1,16,0,0,461,461,281,0,7314,0,3,73,13569,51,5,15,0
Hena,11,1,3,1,197,12,9,7842,359,22.6,36,9,12,2,2,1.65,0.41,0.09,0.55,23.4,4302,2199,1767,336,197,16.7,0.09,50.0,0,0,0,0,0,-1036,-9,-558,0,0,436,436,1994,384,7568,0,4,99,9765,57,3,16,0
Effort,9,0,4,2,32,0,1.5,4754,218,13.7,59,28,9,9,8,2.7,1.28,0.41,0.41,38.3,2123,129,1552,442,97,8.2,0.09,50.0,0,0,0,0,0,15,2,-612,-1,0,224,224,0,0,4693,2334,17,110,7981,106,13,27,0
Morgan,18,0,4,11,304,5,6.5,14373,309,19.1,56,0,11,11,0,1.21,0,0.24,0.24,12.5,22340,3297,19043,0,481,18.2,0.24,73.3,0,0,0,0,0,-809,-11,-597,0,0,3237,3237,30322,0,118924,0,57,496,53064,183,14,30,0
UmTi,17,3,7,11,244,183,5.3,15184,327,20.2,100,0,27,18,0,2.15,0,0.39,0.58,22.3,11290,10179,345,766,243,9.2,0.3,93.3,0,0,0,0,0,-237,10,446,0,0,878,878,17318,4508,105596,0,38,941,44193,248,22,43,0
Karis,18,10,5,5,330,0,7.1,17749,382,23.6,49,0,10,8,0,1.05,0,0.17,0.22,10.9,32838,1375,31238,225,707,26.7,0.32,100.0,0,2,0,0,0,-130,5,180,0,0,2799,2799,6304,0,27321,0,1,137,36540,194,11,28,0
Hena,18,2,3,6,410,33,8.8,17649,380,23.4,55,0,16,6,0,1.18,0,0.13,0.34,12.2,43937,37568,6369,0,946,35.7,0.17,53.3,0,0,0,0,0,92,18,-135,0,0,5572,5572,3102,0,13202,0,48,828,17355,71,12,36,0
Effort,14,0,4,11,41,5,0.9,10390,224,13.8,189,0,25,29,0,4.07,0,0.62,0.54,42.1,12566,739,11777,50,270,10.2,0.24,73.3,0,0,0,0,0,416,1,-128,0,0,356,356,3700,743,11033,0,34,332,21497,116,32,51,0
Morgan,17,1,4,2,288,3,8.7,11996,363,22.6,32,0,7,6,0,0.97,0,0.18,0.21,12.2,13079,10837,2242,0,396,25.2,0.09,42.9,0,0,0,0,0,-111,6,-250,0,0,2072,2072,7990,0,24783,0,12,40,28860,122,9,27,0
UmTi,14,2,3,2,155,131,4.7,9859,298,18.6,55,0,16,12,0,1.66,0,0.36,0.48,21.0,8238,7090,334,814,249,15.9,0.12,57.1,0,0,0,0,0,510,-2,-168,0,0,0,0,11386,1570,45645,0,27,305,26189,94,13,29,0
Karis,16,1,2,0,286,0,8.7,11462,347,21.6,26,0,3,8,0,0.79,0,0.24,0.09,9.9,8105,741,7364,0,245,15.6,0.03,14.3,1,0,0,0,0,356,8,900,1,0,3229,3229,538,0,12921,556,10,324,12369,50,10,29,0
Hena,14,3,3,0,301,37,9.1,12561,380,23.7,39,0,16,6,0,1.18,0,0.18,0.48,14.9,20042,12932,6788,322,607,38.6,0.09,42.9,0,1,0,0,0,-540,-6,-812,-1,0,1127,1127,2938,0,23309,0,5,264,18660,75,10,33,0
Effort,11,0,2,4,37,0,1.1,7131,216,13.5,110,0,10,19,0,3.33,0,0.58,0.3,42.0,2492,399,2093,0,75,4.8,0.12,57.1,0,0,0,0,0,-513,17,330,0,0,0,0,1524,720,6159,5960,21,181,10839,36,21,34,0
Morgan,18,1,2,5,389,32,9.1,18072,423,23.4,60,0,12,8,0,1.4,0,0.19,0.28,15.3,24987,15280,2638,7069,585,21.5,0.14,46.2,0,0,0,0,0,119,-5,12,0,0,12962,12962,17295,398,40743,0,9,139,35277,112,10,31,1
UmTi,17,1,2,10,220,179,5.2,13449,315,17.4,80,0,17,21,0,1.87,0,0.49,0.4,20.4,20198,8441,10680,1077,473,17.4,0.26,84.6,0,0,0,0,0,42,1,260,0,0,268,268,20442,2283,77966,0,34,352,45615,85,23,43,1
Karis,18,7,1,2,321,20,7.5,16398,384,21.2,37,0,6,10,0,0.87,0,0.23,0.14,9.4,30165,1672,28393,100,706,26.0,0.21,69.2,1,1,0,0,0,231,-1,-138,0,0,5868,5868,5648,0,21534,0,2,114,29926,58,12,32,1
Hena,18,4,0,4,438,39,10.3,19608,459,25.4,59,0,25,4,0,1.38,0,0.09,0.59,15.1,33216,21189,11631,396,778,28.6,0.19,61.5,0,1,0,0,0,205,6,-402,0,0,6713,6713,6638,0,39763,0,6,232,13755,0,8,27,1
Effort,16,0,2,10,18,0,0.4,9680,227,12.5,156,0,16,24,0,3.65,0,0.56,0.37,39.8,7625,933,6692,0,179,6.6,0.23,76.9,0,0,0,0,0,-109,-5,109,0,0,223,223,4130,860,9468,10154,34,271,12940,55,26,45,1
Morgan,16,0,2,1,273,4,9,10878,359,22.9,30,0,6,7,0,0.99,0,0.23,0.2,14.2,7526,3943,1391,2192,248,14.0,0.03,20.0,0,0,0,0,0,-311,10,-200,0,0,2137,2137,5790,0,21557,0,7,84,21494,38,8,28,0
UmTi,14,1,4,3,166,147,5.5,8584,283,18.1,45,0,13,10,0,1.49,0,0.33,0.43,21.2,5655,4718,489,448,187,10.5,0.13,80.0,0,0,0,0,0,-703,5,-143,0,0,413,413,8408,289,40350,0,17,315,25422,105,11,25,0
Karis,17,2,2,2,278,0,9.2,11093,366,23.3,31,0,7,7,0,1.02,0,0.23,0.23,14.6,15944,755,15114,75,526,29.7,0.13,80.0,1,0,0,0,0,-912,-14,-1109,-1,0,1553,1553,4169,0,14905,0,12,78,20087,27,10,25,0
Hena,15,1,1,3,256,5,8.4,10548,348,22.2,20,0,5,5,0,0.66,0,0.17,0.17,9.4,18326,11729,6597,0,605,34.2,0.13,80.0,0,0,0,0,0,-2206,-36,-271,0,0,1192,1192,5197,535,9429,0,1,26,14196,0,8,27,0
Effort,11,1,4,3,17,0,0.6,6448,213,13.6,86,0,10,15,0,2.84,0,0.5,0.33,40.6,6178,163,5309,706,204,11.5,0.13,80.0,0,0,0,0,0,-278,4,-498,0,0,0,0,445,0,8977,1486,8,117,12722,112,19,33,0
Morgan,18,7,0,4,417,48,9.8,21119,496,24.7,64,0,18,8,0,1.5,0,0.19,0.42,14.6,20024,9798,9068,1158,470,21.9,0.26,64.7,0,1,0,0,0,1917,32,1297,1,0,10874,10874,6507,0,34257,0,15,243,28814,0,11,33,1
UmTi,18,2,1,10,307,225,7.2,15468,363,18.1,92,0,36,14,0,2.16,0,0.33,0.84,21.1,6537,5431,0,1106,153,7.2,0.28,70.6,0,0,0,0,0,-1133,2,-307,-1,0,1471,1471,24769,1710,80554,0,16,288,39074,10,18,39,1
Karis,18,4,4,6,401,0,9.4,18804,441,22.0,45,0,13,11,0,1.06,0,0.26,0.31,10.3,23503,1479,20329,1695,551,25.8,0.23,58.8,2,0,0,0,0,12,-3,13,0,0,3979,3979,1876,0,20197,0,2,122,29156,169,15,36,1
Hena,18,4,1,6,453,24,10.6,19591,460,22.9,77,0,25,10,0,1.81,0,0.23,0.59,17.6,33183,27409,3340,2434,779,36.4,0.23,58.8,0,1,0,0,0,128,8,365,0,0,8027,8027,3702,923,10255,0,21,463,13381,57,19,40,1
Effort,16,0,1,9,44,0,1,10656,250,12.4,159,0,28,27,0,3.73,0,0.63,0.66,36.4,8004,321,6509,1174,188,8.8,0.21,52.9,0,0,0,0,0,67,5,-34,0,0,1468,1468,2715,208,11969,2762,18,130,13985,12,29,45,1
Morgan,18,1,3,1,321,4,8.6,13167,355,22.3,40,0,10,8,0,1.08,0,0.22,0.27,12.7,12074,7870,553,3651,325,15.4,0.05,33.3,0,0,0,0,0,-509,-6,-17,0,0,0,0,6773,0,28272,0,12,245,26258,84,9,29,0
UmTi,15,1,3,3,184,144,5,9802,264,16.6,73,0,20,14,0,1.97,0,0.38,0.54,23.2,11110,5788,4713,609,299,14.1,0.11,66.7,1,0,0,0,0,-600,14,-813,-1,0,0,0,14213,1664,50080,0,22,320,41767,84,15,28,0
Karis,18,2,4,3,349,6,9.4,14618,394,24.7,36,0,11,7,0,0.97,0,0.19,0.3,11.4,29479,733,28621,125,794,37.5,0.13,83.3,0,0,0,0,0,104,-10,-349,0,0,3963,3963,1890,0,14907,0,12,282,19305,125,10,28,0
Hena,16,2,3,1,348,26,9.4,14028,378,23.7,33,0,11,5,0,0.89,0,0.13,0.3,10.5,18756,18085,593,78,505,23.9,0.08,50.0,0,0,0,0,0,-756,-28,186,0,0,0,0,6701,1114,14498,0,12,77,17650,132,8,27,0
Effort,12,0,4,4,23,0,0.6,7467,201,12.6,133,0,20,21,0,3.58,0,0.57,0.54,42.2,7211,1145,5500,566,194,9.2,0.11,66.7,0,0,0,0,0,-287,-16,-485,0,0,0,0,636,0,8382,5639,24,65,12753,117,23,39,0
Morgan,18,4,0,6,402,44,9.7,17814,430,23.6,61,0,13,15,0,1.47,0,0.36,0.31,13.7,28497,23305,4859,333,688,30.8,0.24,62.5,0,0,0,0,0,758,2,614,0,0,7375,7375,9176,0,27813,0,29,640,26809,0,18,40,1
UmTi,16,2,0,6,212,171,5.1,12261,296,16.3,98,0,28,16,0,2.37,0,0.39,0.68,22.1,11406,10165,744,497,275,12.3,0.19,50.0,0,0,0,0,0,-410,-7,-315,0,0,1414,1414,17507,2875,69367,0,28,305,30701,0,18,39,1
Karis,18,4,2,10,349,8,8.4,16297,393,21.6,45,0,9,13,0,1.09,0,0.31,0.22,10.1,27979,664,26794,521,676,30.3,0.34,87.5,0,0,0,0,0,-19,6,1357,1,0,4599,4599,220,0,20215,0,19,581,15725,73,13,32,1
