,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Chovy,14,1,3,2,242,0,8.8,10100,367,22.2,36,11,9,4,4,1.31,0.4,0.15,0.33,14.9,8814,496,8148,170,320,22.2,0.11,50.0,0,0,0,0,0,1083,30,269,0,0,1915,1915,1370,248,10249,0,25,162,14290,87,6,23,0
Peyz,14,1,3,5,265,12,9.6,10796,392,23.7,22,10,5,2,2,0.8,0.36,0.07,0.18,9.1,11210,10947,263,0,407,28.2,0.22,100.0,0,0,0,0,0,-1187,-6,-261,0,0,2997,2997,1328,0,5502,0,9,35,10654,89,3,20,0
Delight,10,2,1,3,42,0,1.5,6969,253,15.3,103,46,13,16,14,3.74,1.67,0.58,0.47,42.6,4064,718,2524,822,148,10.2,0.18,83.3,0,1,0,0,0,1,21,1298,1,0,483,483,4091,1423,12558,1238,13,53,10815,30,19,32,0
Doran,15,2,4,8,184,9,6.9,10245,387,17.5,28,9,3,3,2,1.06,0.34,0.11,0.11,10.0,13324,1108,12132,84,503,19.4,0.38,45.5,1,0,0,0,0,-161,-32,-697,0,0,3330,3330,7803,0,17016,0,29,335,22096,114,5,35,1
Peanut,15,6,1,5,194,163,7.3,11958,451,20.4,80,26,18,5,5,3.02,0.98,0.19,0.68,28.6,12417,10747,696,974,469,18.1,0.42,50.0,1,0,0,0,0,470,3,461,0,0,2153,2153,14080,0,14937,0,5,258,20936,30,6,21,1
Chovy,17,8,0,6,274,4,10.3,14947,564,25.5,45,6,15,3,2,1.7,0.23,0.11,0.57,16.1,22388,1982,14016,6390,845,32.6,0.53,63.6,1,1,0,0,0,952,29,189,0,0,8602,8602,3608,0,4620,0,19,65,9366,0,5,27,1
Peyz,15,6,2,6,271,24,10.2,13840,522,23.6,40,13,10,5,5,1.51,0.49,0.19,0.38,14.3,17178,15710,1292,176,648,25.0,0.45,54.5,0,1,1,0,0,458,-20,-887,-1,0,9129,9129,4456,740,6095,0,9,89,11491,54,6,26,1
Delight,12,0,2,14,33,0,1.2,7577,286,12.9,87,37,7,13,11,3.28,1.4,0.49,0.26,31.1,3448,445,2504,499,130,5.0,0.53,63.6,0,0,0,0,0,519,16,-314,-1,0,208,208,1716,676,6347,1142,19,95,10893,28,16,29,1
Doran,15,1,0,3,242,0,9.3,10356,400,20.4,22,11,6,5,5,0.85,0.42,0.19,0.23,10.0,9684,5262,4422,0,374,20.6,0.15,30.8,0,0,0,0,0,389,0,-459,0,0,6661,6661,813,0,30334,0,24,495,13447,0,7,30,1
Peanut,14,5,0,6,186,166,7.2,11852,458,23.4,36,13,9,4,4,1.39,0.5,0.15,0.35,16.4,10829,9190,1082,557,418,23.1,0.42,84.6,3,0,0,0,0,2300,12,915,1,0,4954,4954,13462,0,22439,0,9,249,23585,0,5,17,1
Chovy,14,4,1,4,223,0,8.6,11052,427,21.8,50,14,11,1,1,1.93,0.54,0.04,0.42,22.7,13649,1781,11868,0,527,29.1,0.31,61.5,0,1,0,0,0,1044,-2,109,0,0,3776,3776,1559,0,9122,0,16,372,10861,42,1,16,1
Peyz,13,3,0,3,258,16,10,11119,429,21.9,34,12,15,3,3,1.31,0.46,0.12,0.58,15.5,8620,7483,829,308,333,18.4,0.23,46.2,0,1,0,0,0,632,4,593,1,0,3845,3845,3343,726,4673,0,9,73,9548,0,5,24,1
Delight,10,0,1,6,38,0,1.5,6284,243,12.4,78,38,11,12,12,3.01,1.47,0.46,0.42,35.5,4167,720,2903,544,161,8.9,0.23,46.2,0,0,0,0,0,810,22,161,0,0,486,486,3131,1649,9740,1042,16,86,11508,31,15,27,1
Doran,15,3,3,6,234,4,8.6,11951,441,21.2,31,12,6,7,5,1.14,0.44,0.26,0.22,11.9,9895,3522,6373,0,365,17.2,0.33,56.3,1,0,0,0,0,1732,11,770,1,0,5559,5559,5930,2439,29873,0,27,398,27352,90,9,39,1
Peanut,15,4,0,7,205,175,7.6,11689,431,20.8,81,30,21,5,4,2.99,1.11,0.18,0.77,31.0,14908,13420,587,901,550,25.9,0.41,68.8,0,0,0,0,0,1140,13,298,0,0,3550,3550,15874,0,15911,0,11,290,23140,0,6,19,1
Chovy,15,2,1,11,232,4,8.6,11935,440,21.2,26,6,5,3,3,0.96,0.22,0.11,0.18,10.0,8044,1412,6632,0,297,14.0,0.48,81.3,0,0,0,0,0,487,-7,-406,0,0,5643,5643,3459,0,33842,0,37,609,15113,12,4,29,1
Peyz,15,5,1,6,259,24,9.6,12754,470,22.7,43,14,11,6,6,1.59,0.52,0.22,0.41,16.5,19226,18011,878,337,709,33.5,0.41,68.8,0,1,0,0,0,-306,-13,443,0,0,10561,10561,2984,0,4299,0,17,95,7978,14,8,27,1
Delight,12,2,0,11,38,4,1.4,7970,294,14.2,80,37,6,11,11,2.95,1.36,0.41,0.22,30.7,5399,1247,3331,821,199,9.4,0.48,81.3,0,0,0,0,0,536,20,238,0,0,492,492,1215,0,5602,0,28,129,9554,0,13,27,1
Doran,14,0,2,1,228,12,8.7,8570,329,20.4,33,8,7,4,3,1.27,0.31,0.15,0.27,13.0,8091,1323,4802,1966,310,28.2,0.04,33.3,0,0,0,0,0,151,-4,-907,0,0,464,464,2451,0,10606,0,3,46,16748,81,5,22,0
Peanut,12,1,1,2,158,142,6.1,8219,315,19.6,32,10,7,10,8,1.23,0.38,0.38,0.27,12.6,4263,3346,307,610,163,14.8,0.12,100.0,0,0,0,0,0,168,-1,-105,0,0,0,0,7410,0,23115,0,10,711,14305,40,11,23,0
Chovy,14,2,1,0,242,0,9.3,9875,379,23.6,65,26,15,8,7,2.49,1,0.31,0.58,25.6,9158,1805,5591,1762,351,31.9,0.08,66.7,0,0,0,0,0,197,5,548,0,0,161,161,1608,0,4133,0,16,70,7315,46,10,24,0
Peyz,13,0,1,1,263,18,10.1,9642,370,23.0,37,12,12,4,4,1.42,0.46,0.15,0.46,14.6,5828,5111,292,425,223,20.3,0.04,33.3,0,0,0,0,0,-342,-20,-824,-1,0,0,0,1403,0,6628,0,6,101,5752,43,5,18,0
Delight,10,0,2,2,35,0,1.3,5612,215,13.4,87,39,10,13,11,3.34,1.5,0.5,0.38,34.3,1378,143,798,437,53,4.8,0.08,66.7,0,0,0,0,0,-434,-12,-61,0,0,0,0,1512,845,5277,0,12,69,7320,14,15,28,0
Doran,15,1,3,7,179,0,6,9895,330,16.6,31,11,4,7,6,1.03,0.37,0.23,0.13,10.2,11859,1815,10044,0,395,17.1,0.27,40.0,0,0,0,0,0,-300,-3,-302,0,0,3426,3426,11414,0,32865,0,39,780,27494,100,9,29,1
Peanut,15,4,2,14,191,171,6.4,12072,402,20.2,46,8,16,6,6,1.53,0.27,0.2,0.53,15.1,15802,13322,1811,669,527,22.8,0.6,90.0,1,0,0,0,0,96,-3,-243,0,0,1628,1628,12990,0,29986,0,13,214,24326,44,8,23,1
Chovy,17,5,0,9,281,4,9.4,13238,441,22.2,53,7,24,4,3,1.77,0.23,0.13,0.8,17.4,17146,1883,15093,170,572,24.7,0.47,70.0,0,0,0,0,0,1078,24,1275,1,0,3425,3425,1301,154,5825,0,33,204,9412,0,4,23,1
Peyz,16,10,1,2,333,39,11.1,16253,542,27.3,41,11,13,5,5,1.37,0.37,0.17,0.43,13.4,20662,19284,810,568,689,29.8,0.4,60.0,0,1,1,0,0,467,6,169,0,0,10434,10434,3300,0,6791,0,11,89,11113,49,7,25,1
Delight,13,0,1,15,50,0,1.7,8171,272,13.7,134,53,25,15,14,4.47,1.77,0.5,0.83,43.9,3817,937,2880,0,127,5.5,0.5,75.0,0,0,0,0,0,-195,25,-39,0,0,400,400,5633,2308,12835,1617,24,125,12387,41,17,33,1
Doran,15,2,5,6,187,4,6.1,11903,388,20.4,28,11,10,5,5,0.91,0.36,0.16,0.33,10.3,12700,10479,2221,0,414,20.5,0.26,50.0,0,0,0,0,0,488,6,-476,0,1,4237,4237,3876,0,18424,0,24,395,21833,169,6,34,1
Peanut,15,5,3,4,185,149,6,11198,365,19.2,56,13,25,9,9,1.82,0.42,0.29,0.81,20.5,7065,5748,1006,311,230,11.4,0.29,56.3,0,0,0,0,0,-1075,-22,-862,-1,0,2860,2860,12986,0,28327,0,6,152,26040,97,11,28,1
Chovy,17,4,2,8,229,0,7.5,11669,380,20.0,53,20,11,9,9,1.73,0.65,0.29,0.36,19.4,16717,422,15755,540,545,27.0,0.39,75.0,1,1,0,0,0,-37,14,153,0,0,3095,3095,691,0,15033,0,13,296,18410,67,12,34,1
Peyz,16,4,2,8,341,37,11.1,15518,505,26.7,46,12,20,4,4,1.5,0.39,0.13,0.65,16.8,21242,18131,850,2261,692,34.4,0.39,75.0,0,1,0,0,0,-1612,-15,-488,0,0,8522,8522,4301,0,6967,0,11,114,15386,87,7,24,1
Delight,13,1,4,9,37,0,1.2,7930,258,13.6,90,50,9,14,12,2.93,1.63,0.46,0.29,33.0,4086,403,3161,522,133,6.6,0.33,62.5,0,0,0,0,0,-267,22,113,0,0,60,60,451,0,9212,1541,19,96,13595,131,17,33,1
Doran,12,1,3,4,140,0,5.4,7411,285,18.4,23,10,4,3,3,0.88,0.38,0.12,0.15,11.3,7123,1421,5702,0,274,20.8,0.19,62.5,0,0,0,0,0,-138,-32,-655,0,0,1324,1324,7075,0,18538,0,25,320,19990,79,5,21,0
Peanut,12,5,3,3,141,118,5.4,9077,349,22.6,40,6,16,8,3,1.54,0.23,0.31,0.61,19.7,7100,5630,1109,361,273,20.7,0.31,100.0,1,0,0,0,0,738,-9,44,0,0,0,0,10250,0,18534,92,15,171,21380,105,5,18,0
Chovy,14,1,3,6,207,4,8,8698,334,21.6,32,10,7,2,2,1.23,0.38,0.08,0.27,15.8,8181,126,8055,0,314,23.8,0.27,87.5,0,0,0,0,0,-484,-11,-589,0,0,0,0,189,0,4976,0,22,502,9713,66,4,24,0
Peyz,12,1,3,3,248,13,9.5,9661,371,24.0,31,11,9,4,4,1.19,0.42,0.15,0.35,15.3,9757,8694,253,810,375,28.4,0.15,50.0,0,0,0,0,0,-453,1,-570,0,0,0,0,1899,0,3973,0,15,60,9622,52,6,19,0
Delight,9,0,6,6,29,0,1.1,5340,205,13.3,77,41,8,12,10,2.96,1.57,0.46,0.31,37.9,2146,196,1950,0,82,6.3,0.23,75.0,0,0,0,0,0,125,2,217,1,0,0,0,2159,633,13280,1275,5,46,12727,144,14,27,0
Doran,17,0,4,1,311,16,8.5,13574,371,22.4,43,9,11,6,6,1.17,0.25,0.16,0.3,11.4,23693,2449,16472,4772,647,38.5,0.03,25.0,0,0,0,0,0,-13,11,-155,0,0,6999,6999,14694,0,33765,0,9,107,37079,97,9,31,0
Peanut,15,1,2,0,224,192,6.1,11121,304,18.3,69,13,20,12,12,1.88,0.35,0.33,0.55,18.4,2270,1916,354,0,62,3.7,0.03,25.0,0,0,0,0,0,-1103,-2,-721,0,1,298,298,16444,0,28785,0,8,176,32344,33,13,29,0
Chovy,16,0,1,1,315,4,8.6,12355,337,20.3,78,35,19,6,6,2.13,0.96,0.16,0.52,20.7,9040,905,6512,1623,247,14.7,0.03,25.0,0,0,0,0,0,-43,21,-166,0,0,2173,2173,4488,0,14547,0,19,74,18706,42,6,30,0
Peyz,17,2,2,2,381,45,10.4,15690,428,25.8,53,13,18,4,4,1.45,0.35,0.11,0.49,14.1,23513,22223,888,402,642,38.2,0.11,100.0,0,0,0,0,0,-1193,-25,257,0,0,429,429,4898,0,17259,0,12,183,11400,16,5,27,0
Delight,13,1,3,3,43,0,1.2,7978,218,13.1,133,70,13,21,19,3.63,1.91,0.57,0.35,35.4,3052,511,2239,302,83,5.0,0.11,100.0,0,0,0,0,0,-330,4,-754,-1,0,0,0,4322,1600,15711,1292,19,47,12220,74,23,38,0
Doran,16,3,5,8,225,0,7.6,11630,395,19.8,31,12,4,8,6,1.05,0.41,0.27,0.14,11.4,15260,11426,2246,1588,518,23.9,0.37,73.3,1,0,0,0,0,-403,-20,-699,0,0,3166,3166,2889,0,30400,308,25,472,23275,155,10,33,1
Peanut,15,4,1,3,172,151,5.8,11073,376,18.9,38,6,12,5,5,1.29,0.2,0.17,0.41,13.9,8777,421,7611,745,298,13.7,0.24,46.7,0,1,0,0,0,395,0,63,0,0,1864,1864,12469,0,17806,0,10,114,18487,27,6,19,1
Chovy,17,3,0,9,293,20,9.9,14022,476,23.9,61,15,11,4,4,2.07,0.51,0.14,0.37,22.3,20983,16286,2266,2431,712,32.9,0.41,80.0,1,0,0,0,0,824,4,88,0,0,9515,9515,6823,0,16913,0,7,56,11342,0,5,27,1
Peyz,16,5,1,5,323,28,11,14438,490,24.6,56,12,11,4,4,1.9,0.41,0.14,0.37,20.5,14704,13053,1042,609,499,23.0,0.34,66.7,0,0,1,0,0,-406,4,42,0,0,4471,4471,5203,0,6534,0,10,99,10264,42,8,25,1
Delight,13,0,2,10,14,0,0.5,7463,253,12.7,87,35,10,11,9,2.95,1.19,0.37,0.34,31.9,4122,732,3390,0,140,6.5,0.34,66.7,0,0,0,0,0,-383,-8,-477,0,0,136,136,988,0,3483,2293,15,135,8010,53,14,28,1
Doran,16,3,5,7,249,0,7.7,12753,393,22.2,34,17,4,10,10,1.05,0.52,0.31,0.12,11.8,15106,2652,12454,0,466,24.7,0.31,90.9,0,0,0,0,0,80,10,1112,1,0,3459,3459,1463,0,52550,0,33,2035,23684,187,14,36,0
Peanut,16,5,3,6,225,182,6.9,13009,401,22.7,61,11,19,9,9,1.88,0.34,0.28,0.59,21.3,16128,832,14230,1066,497,26.4,0.34,100.0,0,0,0,0,0,1525,20,-286,-1,0,224,224,20507,2764,26756,0,6,121,31012,117,10,25,0
Chovy,16,2,5,1,265,2,8.2,12480,385,21.7,37,6,10,3,2,1.14,0.18,0.09,0.31,12.9,10461,9625,399,437,322,17.1,0.09,27.3,0,0,0,0,0,258,1,-215,0,0,2598,2598,4178,0,40489,0,50,2719,26948,205,5,33,0
Peyz,15,1,4,4,291,33,9,12157,375,21.2,50,12,21,6,5,1.54,0.37,0.18,0.65,17.4,14950,9370,4534,1046,461,24.5,0.15,45.5,0,0,0,0,0,-5,0,69,1,0,785,785,2418,0,19685,0,10,190,19802,172,8,28,0
Delight,11,0,3,4,38,1,1.2,7011,216,12.2,105,47,11,14,11,3.24,1.45,0.43,0.34,36.6,4456,250,3428,778,137,7.3,0.12,36.4,0,0,0,0,0,-42,-11,-751,-1,0,27,27,2333,586,22851,0,22,89,16682,67,16,31,0
Doran,13,3,1,0,176,4,8.9,8467,428,19.3,18,9,3,2,2,0.91,0.46,0.1,0.15,14.4,7272,6340,932,0,368,16.0,0.15,15.0,1,0,0,0,0,712,4,358,0,0,1577,1577,4107,0,7296,0,1,19,10003,41,3,15,1
Peanut,11,0,0,8,133,119,6.7,7476,378,17.1,22,4,2,2,2,1.11,0.2,0.1,0.1,17.6,2781,94,2651,36,141,6.1,0.4,40.0,0,0,0,0,0,151,6,517,0,0,432,432,12259,1354,12843,0,23,473,16146,0,4,12,1
Chovy,13,2,1,6,205,0,10.4,8507,430,19.4,25,4,6,2,2,1.26,0.2,0.1,0.3,20.0,7254,616,6638,0,367,16.0,0.4,40.0,1,0,0,0,0,885,28,1043,1,0,1233,1233,646,206,4565,0,20,151,7238,12,2,14,1
Peyz,12,13,1,2,189,16,9.6,12884,652,29.4,13,8,2,3,3,0.66,0.4,0.15,0.1,10.4,21959,20602,1357,0,1111,48.5,0.76,75.0,2,3,0,0,0,5208,24,2295,2,0,13815,13815,3794,0,14084,0,8,73,9043,35,4,18,1
Delight,10,2,2,12,28,0,1.4,6479,328,14.8,47,26,5,8,8,2.38,1.32,0.4,0.25,37.6,6043,1532,4142,369,306,13.3,0.71,70.0,0,0,0,0,0,1751,3,985,1,0,831,831,390,0,6850,0,26,157,9828,49,10,22,1
Doran,15,3,3,7,220,7,8,11646,425,20.5,22,12,3,6,5,0.8,0.44,0.22,0.11,8.8,13701,9094,1658,2949,499,21.0,0.36,45.5,0,0,0,0,0,1629,20,618,0,0,6279,6279,9761,2032,20484,0,7,95,24584,88,7,33,1
Peanut,15,7,2,6,177,160,6.5,11627,424,20.4,49,12,12,9,9,1.79,0.44,0.33,0.44,19.5,9569,8665,351,553,349,14.7,0.47,59.1,0,2,0,0,0,-938,-21,-590,-1,0,1694,1694,9284,0,36088,0,18,249,20113,59,10,24,1
Chovy,17,6,0,15,286,4,10.4,14482,528,25.4,64,20,13,3,3,2.33,0.73,0.11,0.47,25.5,26938,2439,18054,6445,982,41.3,0.77,95.5,2,0,1,0,0,1150,21,1284,1,0,7727,7727,6362,0,9198,0,22,71,12402,0,3,24,1
Peyz,15,5,2,7,230,30,8.4,12154,443,21.3,25,9,5,3,3,0.91,0.33,0.11,0.18,10.0,12136,10212,1624,300,442,18.6,0.44,54.5,0,0,0,0,0,-791,-12,-309,0,0,7546,7546,2921,0,8306,0,10,122,8401,16,5,26,1
Delight,11,1,2,9,39,0,1.4,7027,256,12.3,91,43,9,13,12,3.32,1.57,0.47,0.33,36.3,2867,1065,1239,563,105,4.4,0.36,45.5,1,0,0,0,0,219,0,149,0,0,1232,1232,330,0,11723,0,21,75,11662,51,15,30,1
Doran,16,2,4,13,198,7,5.7,12210,350,18.4,45,19,6,13,13,1.29,0.55,0.37,0.17,13.9,7397,6382,639,376,212,7.0,0.43,78.9,0,0,0,0,0,-1066,-6,-920,-1,0,3157,3157,5451,0,44882,1387,29,2109,31140,133,14,33,1
Peanut,16,2,2,10,176,148,5.1,11430,328,17.3,58,11,13,10,9,1.66,0.32,0.29,0.37,17.9,14248,776,13005,467,409,13.4,0.34,63.2,0,0,0,0,0,-390,-13,-833,-1,0,155,155,21112,2238,44168,0,102,1103,29805,84,12,32,1
Chovy,18,5,4,11,305,13,8.8,15684,450,23.7,81,17,21,7,6,2.32,0.49,0.2,0.6,25.0,28959,22164,2051,4744,831,27.3,0.46,84.2,0,0,0,0,0,-935,-15,-774,-1,0,12720,12720,5799,0,23778,0,5,39,16571,148,9,33,1
Peyz,17,9,3,10,338,28,9.7,17650,506,26.7,40,15,12,5,5,1.15,0.43,0.14,0.34,12.3,49821,37097,5244,7480,1430,46.9,0.55,100.0,0,1,1,0,0,292,9,82,0,0,7514,7514,5797,0,14020,0,42,275,18168,137,8,26,1
Delight,15,1,1,18,20,0,0.6,9241,265,14.0,100,47,12,14,13,2.87,1.35,0.4,0.34,30.9,5828,1032,4796,0,167,5.5,0.55,100.0,0,0,0,0,0,-105,-16,112,0,0,428,428,5494,1272,6803,8209,24,198,13021,48,18,33,1
Doran,14,3,4,2,208,16,7.3,10825,381,22.8,32,9,8,7,4,1.13,0.32,0.25,0.28,13.7,12270,9085,3185,0,432,21.6,0.18,55.6,0,1,0,0,0,1078,28,894,0,0,2845,2845,5045,0,15553,0,22,463,23390,102,9,35,0
Peanut,12,1,3,5,151,125,5.3,8754,308,18.4,34,9,6,8,8,1.2,0.32,0.28,0.21,14.5,8904,5495,3103,306,313,15.7,0.21,66.7,0,0,0,0,0,32,-3,73,0,0,0,0,12347,1004,34659,0,20,327,28682,94,9,24,0
Chovy,15,4,2,4,236,4,8.3,11038,388,23.2,36,16,4,8,7,1.27,0.56,0.28,0.14,15.4,17148,1078,15860,210,603,30.2,0.28,88.9,0,0,0,0,0,1152,8,598,1,0,4025,4025,2159,0,9127,0,47,248,14702,89,8,29,0
Peyz,14,1,2,3,282,33,9.9,10656,375,22.4,29,11,7,3,3,1.02,0.39,0.11,0.25,12.4,14294,13794,268,232,503,25.2,0.14,44.4,0,0,0,0,0,-1381,4,1034,1,0,527,527,2137,0,9947,0,10,74,11536,16,4,24,0
Delight,11,0,1,5,38,0,1.3,6258,220,13.2,103,41,14,11,9,3.62,1.44,0.39,0.49,44.0,4128,558,3005,565,145,7.3,0.18,55.6,0,0,0,0,0,-300,-2,-452,-1,0,80,80,6986,2254,17164,2468,15,37,15989,35,15,30,0
Doran,18,2,1,10,218,7,5.8,13000,347,17.9,45,19,9,14,13,1.2,0.51,0.37,0.24,12.5,19423,968,18155,300,518,25.0,0.32,63.2,1,0,0,0,0,-713,-23,-42,0,0,3559,3559,17770,0,24322,0,37,466,30692,36,17,37,1
Peanut,16,1,4,6,191,166,5.1,11994,320,16.5,58,11,16,9,9,1.55,0.29,0.24,0.43,16.1,5447,4767,286,394,145,7.0,0.19,36.8,0,0,0,0,0,205,-9,341,0,0,1484,1484,13247,0,25615,0,10,166,33864,143,11,29,1
Chovy,18,4,2,7,339,4,9,18080,483,24.9,86,30,17,5,5,2.3,0.8,0.13,0.45,23.9,20317,2193,12595,5529,542,26.2,0.29,57.9,0,0,0,0,0,730,-5,264,0,0,7098,7098,3754,0,8914,0,25,121,12284,68,9,32,1
Peyz,18,10,2,4,399,66,10.6,19528,521,26.9,47,16,10,4,4,1.25,0.43,0.11,0.27,13.1,26969,24265,1265,1439,720,34.7,0.37,73.7,0,1,1,0,0,-689,-16,-495,0,0,15560,15560,7026,0,21272,0,23,215,12135,61,9,30,1
Delight,15,2,0,14,37,0,1,10046,268,13.8,124,76,8,22,21,3.31,2.03,0.59,0.21,34.4,5522,1142,3193,1187,147,7.1,0.43,84.2,0,0,0,0,0,-740,22,371,0,0,683,683,931,0,19254,0,42,237,8775,0,26,42,1
Doran,18,1,0,11,307,16,8.2,15110,402,20.3,51,15,11,9,8,1.36,0.4,0.24,0.29,10.9,23981,1800,22181,0,637,28.0,0.32,54.5,1,0,0,0,0,94,8,707,0,0,2490,2490,19735,0,31347,0,48,557,30655,0,11,39,1
Peanut,17,4,5,9,201,176,5.3,12900,343,17.3,64,14,19,13,13,1.7,0.37,0.35,0.5,13.7,9063,7858,738,467,241,10.6,0.35,59.1,1,0,0,0,0,-271,-5,-32,0,1,2452,2452,15333,0,41599,0,11,134,33371,157,15,32,1
Chovy,18,3,1,12,311,12,8.3,14997,399,20.1,98,34,17,6,6,2.6,0.9,0.16,0.45,20.9,20315,1468,13428,5419,540,23.7,0.4,68.2,1,0,0,0,0,54,7,843,1,0,4191,4191,5925,0,12391,0,31,114,14595,47,9,26,1
Peyz,18,14,0,3,452,68,12,21245,565,28.5,56,16,16,6,6,1.49,0.43,0.16,0.43,12.0,25815,23676,1195,944,686,30.1,0.45,77.3,0,2,2,0,0,-165,-4,369,1,0,10384,10384,4467,0,14833,0,13,180,10330,0,9,29,1
Delight,15,0,0,17,64,0,1.7,10225,272,13.7,199,78,40,19,18,5.29,2.07,0.5,1.06,42.5,6613,744,5025,844,176,7.7,0.45,77.3,0,0,0,0,0,-210,3,-89,0,0,845,845,8557,4073,16489,3779,19,54,7696,0,21,38,1
